Object ID,State GNIS Code,fips,State FIPS Postal Code,state,Area of Land (Square Meters),Area of Water (Square Meters),"Total Population Under 18 Years in Households (excluding householders, spouses, and unmarried partners)","Total Population Under 18 Years in Households (excluding householders, spouses, and unmarried partners) - Margin of Error",Population Under 18 Years in Family Households with Unmarried Partner of Householder Present,Population Under 18 Years in Family Households with Unmarried Partner of Householder Present - Margin of Error,Population Under 18 Years in Nonfamily Households with Unmarried Partner of Householder Present,Population Under 18 Years in Nonfamily Households with Unmarried Partner of Householder Present - Margin of Error,Population Under 18 Years in Married-Couple Family Households,Population Under 18 Years in Married-Couple Family Households - Margin of Error,Population Under 18 Years in Male Householder (no wife present) Family Households,Population Under 18 Years in Male Householder (no wife present) Family Households - Margin of Error,Population Under 18 Years in Female Householder (no husband present) Family Households,Population Under 18 Years in Female Householder (no husband present) Family Households - Margin of Error,Population Under 18 Years in Nonfamily Households with No Unmarried Partner of Householder Present,Population Under 18 Years in Nonfamily Households with No Unmarried Partner of Householder Present - Margin of Error,Percent of Children in Unmarried-Partner Families,Percent of Children in Unmarried-Partner Families - Margin of Error,Percent of Children in Married-Couple Families,Percent of Children in Married-Couple Families - Margin of Error,Percent of Children in Single-Male Householder Families,Percent of Children in Single-Male Householder Families - Margin of Error,Percent of Children in Single-Female Householder Families,Percent of Children in Single-Female Householder Families - Margin of Error,Population Under 18 Years in Nonfamily Households,Population Under 18 Years in Nonfamily Households - Margin of Error,Percent of Children in Nonfamily Households,Percent of Children in Nonfamily Households - Margin of Error,Total Population 18 Years and Over in Households,Total Population 18 Years and Over in Households - Margin of Error,Population 18 Years and Over who Lives Alone,Population 18 Years and Over who Lives Alone - Margin of Error,Population 18 Years and Over Living with Spouse,Population 18 Years and Over Living with Spouse - Margin of Error,Population 18 Years and Over Living with Unmarried Partner,Population 18 Years and Over Living with Unmarried Partner - Margin of Error,"Population 18 Years and Over, Child of Householder","Population 18 Years and Over, Child of Householder - Margin of Error",Population 18 Years and Over Living with Other Relatives,Population 18 Years and Over Living with Other Relatives - Margin of Error,Population 18 Years and Over Living with Other Nonrelatives,Population 18 Years and Over Living with Other Nonrelatives - Margin of Error,Total Population 18 to 34 Years in Households,Total Population 18 to 34 Years in Households - Margin of Error,Population 18 to 34 Years who Lives Alone,Population 18 to 34 Years who Lives Alone - Margin of Error,Population 18 to 34 Years Living with Spouse,Population 18 to 34 Years Living with Spouse - Margin of Error,Population 18 to 34 Years Living with Unmarried Partner,Population 18 to 34 Years Living with Unmarried Partner - Margin of Error,"Population 18 to 34 Years, Child of Householder","Population 18 to 34 Years, Child of Householder - Margin of Error",Population 18 to 34 Years Living with Other Relatives,Population 18 to 34 Years Living with Other Relatives - Margin of Error,Population 18 to 34 Years Living with Other Nonrelatives,Population 18 to 34 Years Living with Other Nonrelatives - Margin of Error,Total Population 35 to 64 Years in Households,Total Population 35 to 64 Years in Households - Margin of Error,Population 35 to 64 Years who Lives Alone,Population 35 to 64 Years who Lives Alone - Margin of Error,Population 35 to 64 Years Living with Spouse,Population 35 to 64 Years Living with Spouse - Margin of Error,Population 35 to 64 Years Living with Unmarried Partner,Population 35 to 64 Years Living with Unmarried Partner - Margin of Error,"Population 35 to 64 Years, Child of Householder","Population 35 to 64 Years, Child of Householder - Margin of Error",Population 35 to 64 Years Living with Other Relatives,Population 35 to 64 Years Living with Other Relatives - Margin of Error,Population 35 to 64 Years Living with Other Nonrelatives,Population 35 to 64 Years Living with Other Nonrelatives - Margin of Error,Total Population 65 Years and Over in Households,Total Population 65 Years and Over in Households - Margin of Error,Population 65 Years and Over who Lives Alone,Population 65 Years and Over who Lives Alone - Margin of Error,Population 65 Years and Over Living with Spouse,Population 65 Years and Over Living with Spouse - Margin of Error,Population 65 Years and Over Living with Unmarried Partner,Population 65 Years and Over Living with Unmarried Partner - Margin of Error,"Population 65 Years and Over, Child of Householder","Population 65 Years and Over, Child of Householder - Margin of Error",Population 65 Years and Over Living with Other Relatives,Population 65 Years and Over Living with Other Relatives - Margin of Error,Population 65 Years and Over Living with Other Nonrelatives,Population 65 Years and Over Living with Other Nonrelatives - Margin of Error,Percent of Population 18 Years and Over in Households Living Alone,Percent of Population 18 Years and Over in Households Living Alone - Margin of Error,Percent of Population 18 Years and Over in Households Living with Spouse,Percent of Population 18 Years and Over in Households Living with Spouse - Margin of Error,Percent of Population 18 Years and Over in Households Living with Unmarried Partner,Percent of Population 18 Years and Over in Households Living with Unmarried Partner - Margin of Error,"Percent of Population 18 Years and Over in Households, Child of Householder","Percent of Population 18 Years and Over in Households, Child of Householder - Margin of Error",Percent of Population 18 Years and Over in Households Living with Other Relatives,Percent of Population 18 Years and Over in Households Living with Other Relatives - Margin of Error,Percent of Population 18 Years and Over in Households Living with Other Nonrelatives,Percent of Population 18 Years and Over in Households Living with Other Nonrelatives - Margin of Error,x,y
11,01705317,13,GA,Georgia,149482048342,4422936154,2495655,990,161630,5585,10156,1235,1561004,10132,105718,4051,650365,8718,6782,1032,6.5,0.223774197570507,62.5,0.405226665992517,4.2,0.162313417544598,26.1,0.349174134818797,16938,1609,0.7,0.0644714902711118,7540618,947,997808,6795,3535988,22838,393740,7464,1006754,8760,1183652,12553,422676,9920,2273275,1969,173315,3196,552960,7818,184266,4715,783671,7068,337783,4832,241280,6178,3947320,2298,486300,5262,2289517,16993,191765,5130,218329,4672,609098,9058,152311,5320,1320023,1297,338193,4520,693511,4540,17709,1218,4754,623,236771,3810,29085,1670,13.2,0.0900966529090857,46.9,0.302809162574891,5.2,0.0989817572261969,13.4,0.116158748848821,15.7,0.166460094110061,5.6,0.131552320720761,-83.4512728588705,32.6731573337381
12,01779782,15,HI,Hawaii,16633990195,11777809026,304805,404,23841,1781,698,233,215243,2749,15254,1319,48928,2417,841,265,7.8,0.584216021834377,70.6,0.897018148835884,5,0.432684842400549,16.1,0.792680509888099,1539,353,0.5,0.115809814868241,1073092,411,108857,1961,474521,4753,56010,2267,154580,2507,201945,3719,77179,2405,306040,662,14636,828,72205,2105,22116,1302,106236,2157,54764,1605,36083,1609,528285,687,48537,1312,285518,3061,28879,1384,46768,1588,87978,2005,30605,1276,238767,524,45684,1233,116798,2038,5015,584,1576,252,59203,1657,10491,712,10.1,0.182701644824559,44.2,0.442601751304115,5.2,0.211249221808541,14.4,0.233558801505005,18.8,0.346493647316984,7.2,0.224101785458941,-155.521205886131,19.6020249913044
13,01779783,16,ID,Idaho,214049787659,2391722557,437727,372,27437,2350,1513,400,329034,4000,18659,1661,60258,3120,826,333,6.3,0.536837873408248,75.2,0.911575951339852,4.3,0.379442964489777,13.8,0.712677012360678,2339,520,0.5,0.118794636991157,1219879,363,163456,2391,671355,6740,67847,2447,118131,3077,126092,4076,72998,3561,363073,1034,24855,1221,125232,3206,34779,1628,93398,2471,37712,1876,47097,2576,607476,1039,74535,2026,396907,4306,29086,1572,23756,1522,62734,2723,20458,1517,249330,514,64066,1546,149216,2085,3982,519,977,273,25646,1231,5443,824,13.4,0.195962486004031,55,0.552271057221403,5.6,0.200586837842977,9.7,0.252221671147888,10.3,0.33411734254119,6,0.291908766957775,-114.683878125244,44.467482733905
14,01779784,17,IL,Illinois,143780567633,6214824948,2919971,803,210165,5280,10201,1005,1960052,10244,117595,3233,614371,8304,7587,843,7.2,0.180812880245879,67.1,0.350339406795697,4,0.11071473848473,21,0.284327517320783,17788,1312,0.6,0.0449316407802322,9602088,703,1416706,6717,4598515,23921,567765,6631,1260026,8956,1271729,13800,487347,9735,2845703,1401,243707,2990,652542,8241,275403,5168,1014942,6852,349406,5522,309703,6979,4932152,1798,633170,5607,3002005,18382,263192,3991,239685,4971,648630,8456,145470,4311,1824233,1385,539829,5202,943968,5291,29170,1412,5399,558,273693,3833,32174,1464,14.8,0.0699451945767021,47.9,0.2490982238846,5.9,0.0690565396796642,13.1,0.0932664320233787,13.2,0.143715470037689,5.1,0.101383517970297,-89.1992243931464,40.1053645021465
15,00448508,18,IN,Indiana,92789302676,1538002829,1567755,888,128754,4257,11031,992,1025878,7860,72649,2614,324689,5590,4754,590,8.2,0.271494925834198,65.4,0.499981939183693,4.6,0.166714575500302,20.7,0.35636779469019,15785,1154,1,0.0736062308118718,4881056,844,726442,5435,2477223,16265,338642,5456,530562,7388,569092,8456,239095,5639,1416168,1089,120426,2348,391649,6204,169054,4139,420558,5570,164154,3343,150327,4096,2507433,1449,329756,3847,1554784,11716,153123,3163,107289,3552,290278,5223,72203,2900,957455,1049,276260,3914,530790,3913,16465,1016,2715,357,114660,2638,16565,1037,14.9,0.111319113403692,50.8,0.333111496885743,6.9,0.111772652688123,10.9,0.151349019033099,11.7,0.173229469449003,4.9,0.11552517415042,-86.2727907508566,39.9332337014215
16,01779785,19,IA,Iowa,144661267977,1084180812,726582,637,61045,2376,4086,518,510285,4065,34369,1820,114838,2919,1959,416,8.4,0.326927611595784,70.2,0.556070404084347,4.7,0.250453569830273,15.8,0.401505021508372,6045,664,0.8,0.0913838837140325,2305424,623,367240,3135,1267491,8298,170860,4169,176060,3984,195629,4155,128144,3973,656701,1147,64258,1816,207003,3657,93004,2908,143733,3101,59491,2065,89212,3211,1160474,1233,153379,2217,772498,6188,70194,2637,31407,1638,101226,2455,31770,1819,488249,656,149603,2234,287990,2232,7662,651,920,221,34912,1184,7162,605,15.9,0.135915513022614,55,0.359627033476273,7.4,0.180823324219056,7.6,0.172797537720702,8.5,0.180212562907344,5.6,0.172326178854248,-93.5022097471626,42.0905515649658
17,00481813,20,KS,Kansas,211755344060,1344141205,713270,411,52936,2162,2483,381,506511,4223,32609,1804,116581,3300,2150,394,7.4,0.303080854943616,71,0.590646222605528,4.6,0.252905932127975,16.3,0.46256203049176,4633,548,0.6,0.0768283395236699,2114971,386,325582,2903,1142512,8172,129050,2922,190738,3642,213628,4872,113461,3746,638099,979,58233,1625,205737,3652,72739,2245,156113,2732,66844,2537,78433,2939,1059211,1143,142862,2429,696252,5383,51295,1922,33651,1673,106886,2586,28265,1533,417661,722,124487,2185,240523,2023,5016,467,974,199,39898,1375,6763,737,15.4,0.137230807796307,54,0.386262472486193,6.1,0.138153434511847,9,0.17219307631223,10.1,0.230350392049236,5.4,0.177115561614045,-98.380978436543,38.500201327931
18,01779786,21,KY,Kentucky,102279490672,2375337755,1008572,799,75827,3237,8304,1094,658197,5899,48591,2628,214343,5010,3310,523,7.5,0.32089355718966,65.3,0.582596925815383,4.8,0.260538470061732,21.3,0.496456531783664,11614,1213,1.2,0.120265593864463,3300038,817,491955,4588,1672702,12048,215539,4712,354342,4733,412837,6871,152663,4716,926495,1351,69257,1995,277087,4579,104297,2909,266208,3544,118785,2973,90861,3092,1706325,1574,232394,3082,1030935,8757,101019,3015,86195,3135,205303,4301,50479,2381,667218,880,190304,2929,364680,2846,10223,794,1939,326,88749,2223,11323,887,14.9,0.138979706031612,50.7,0.364870976415491,6.5,0.142777078332263,10.7,0.143397953010052,12.5,0.20818668703404,4.6,0.142902855885529,-85.2821599133082,37.5343728740713
19,01629543,22,LA,Louisiana,111897594374,23753621895,1105881,591,85934,3806,5030,843,621962,6078,51377,2330,338236,5834,3342,684,7.8,0.34413494037359,56.2,0.548784600923427,4.6,0.210677118063065,30.6,0.527289920701174,8372,1086,0.8,0.0982014144068835,3427964,565,524275,4563,1503370,11597,209260,5621,482577,5994,538402,7866,170080,5020,1054454,1352,85872,2139,240110,4342,102964,3677,357174,4531,165393,3624,102941,3856,1719532,1371,250373,3739,931912,9019,95223,3085,122077,3232,265151,4858,54796,2787,653978,959,188030,3280,331348,3297,11073,965,3326,506,107858,2425,12343,978,15.3,0.13308721216005,43.9,0.338228538454464,6.1,0.163971797327459,14.1,0.174840583152153,15.7,0.229451051025981,5,0.146440328109001,-92.7826889226491,31.3393935291076
20,01779787,23,ME,Maine,79887426037,11746549764,253433,315,26537,1546,2358,420,171644,2400,12219,907,39858,1715,817,281,10.5,0.609884312156994,67.7,0.943246916160518,4.8,0.357835340084978,15.7,0.676425056871089,3175,505,1.3,0.199257626512454,1043214,294,163110,2178,544481,4405,98602,2759,92138,2224,92134,2532,52749,2523,245904,546,18089,956,63078,1864,41966,1607,72819,1806,20714,955,29238,1984,547174,655,72864,1537,340545,3301,48235,2059,18740,1013,49044,1837,17746,1162,250136,534,72157,1515,140858,1676,8401,605,579,163,22376,945,5765,524,15.6,0.20873136837455,52.2,0.421996500009064,9.5,0.264457729461726,8.8,0.213172791804643,8.8,0.242698704288845,5.1,0.241844550031234,-69.2227764588879,45.4025915694396
21,01714934,24,MD,Maryland,25151100280,6979966958,1341092,313,88849,2992,4027,635,889909,5670,59226,2653,294490,4715,4591,774,6.6,0.223096412438328,66.4,0.422506035584972,4.4,0.197821177761158,22,0.3515418044262,8618,1001,0.6,0.074640515282429,4521438,318,591490,3964,2107101,13238,248561,5162,619834,4750,684239,8162,270213,6607,1292190,1001,84913,2201,279958,4484,108938,3190,494106,3763,176224,3275,148051,4223,2382506,1145,281699,3422,1397240,10507,123592,3021,123087,2746,356393,5172,100495,3597,846742,839,224878,2932,429903,2812,16031,1038,2641,402,151622,2614,21667,1309,13.1,0.087666395177552,46.6,0.29276461312163,5.5,0.114166563780176,13.7,0.105050648721217,15.1,0.180514653278586,6,0.146125473078472,-76.7715506628638,39.0398449722806
22,00606926,25,MA,Massachusetts,20205125364,7129925486,1373382,533,83313,3383,4377,615,946309,6776,49408,2156,286528,5515,3447,532,6.1,0.246314971609099,68.9,0.492655367007177,3.6,0.156978519452846,20.9,0.401481803475355,7824,813,0.6,0.0591965184954652,5205486,517,743360,4539,2446761,15791,337978,5168,661635,5003,655758,9044,359994,7093,1494955,961,103322,2132,295817,5288,156572,3420,542011,3474,160713,3955,236520,4652,2673442,1137,332730,4179,1624638,12646,158465,3987,117267,3091,340844,5551,99498,3481,1037089,690,307308,3624,526306,3184,22941,1255,2357,331,154201,2752,23976,1403,14.3,0.0871849338234168,47,0.303317116977274,6.5,0.0992777808776661,12.7,0.096101851538297,12.6,0.173735276404694,6.9,0.136258360623521,-71.7182362783715,42.3595787789504
23,01779789,26,MI,Michigan,146600952990,103885855702,2189144,524,180732,4677,12277,947,1431340,8308,101012,3118,457276,6593,6507,719,8.3,0.213636011315932,65.4,0.379186231255512,4.6,0.142425818145106,20.9,0.301126438869385,18784,1189,0.9,0.0543130784822273,7538068,487,1146315,5600,3702558,18666,505618,6537,903397,7846,894432,10350,385748,7707,2117543,1157,165753,3037,493519,6205,252906,4413,718219,5840,242578,3780,244568,5621,3847786,1315,526428,3934,2345038,14916,224402,4129,180549,4507,458483,6366,112886,3632,1572739,1008,454134,4663,864001,3783,28310,1088,4629,425,193371,3243,28294,1426,15.2,0.0742830958972881,49.1,0.247602797241432,6.7,0.0867187505294741,12,0.104082145696991,11.9,0.1373009461898,5.1,0.10224051715736,-84.6218792735369,43.5099917497743
24,00662849,27,MN,Minnesota,206228939448,18945217189,1286854,454,101778,3041,7054,791,920992,5264,57173,2089,196815,4030,3042,484,7.9,0.236296270051436,71.6,0.4082795967581,4.4,0.16232631039911,15.3,0.313120351803872,10096,927,0.8,0.0720356122018976,4107024,415,615024,3980,2206996,13154,301434,4353,369992,4824,376152,6596,237426,6098,1190979,1003,106271,2062,339475,4819,153611,3160,315743,3581,114080,2825,161799,4451,2119994,1071,275579,3608,1400291,9763,132118,2832,53219,2203,196233,3947,62554,2649,796051,674,233174,2452,467230,2278,15705,826,1030,153,65839,1682,13073,997,15,0.0968953378257158,53.7,0.320234540872929,7.3,0.105986559499765,9,0.117453784645046,9.2,0.160600242123541,5.8,0.14847619119009,-94.310728750067,46.3849060350948
25,01779790,28,MS,Mississippi,121533519481,3926919758,717313,658,48334,2193,2304,507,401223,4800,30627,2010,232791,4037,2034,369,6.7,0.305661789878318,55.9,0.667193951116839,4.3,0.280185030326239,32.5,0.562006859029649,4338,627,0.6,0.0874077804827951,2174756,627,317816,3724,983763,8883,105621,3380,315537,4631,362811,5275,89208,3454,637274,1343,40780,1785,154003,3857,48258,2226,232361,3328,109186,2802,52686,2327,1103234,1399,152299,3035,605761,5940,52922,2278,81123,2897,182039,3282,29090,1958,434248,912,124737,2272,223999,2708,4441,440,2053,290,71586,1858,7432,722,14.6,0.171185758989814,45.2,0.408251355869293,4.9,0.155413426814855,14.5,0.212902338579234,16.7,0.24250825351076,4.1,0.158818011857325,-89.6639862469001,32.7777294970023
26,01779791,29,MO,Missouri,178050802184,2489425460,1378239,864,103733,4055,8438,902,910978,6773,67752,3083,283044,5555,4294,605,7.5,0.294178189847114,66.1,0.489674223642471,4.9,0.22367001828396,20.5,0.402844895319512,12732,1086,0.9,0.0787940748751153,4535852,841,702797,5373,2304376,14729,294935,5155,471484,5793,523254,7794,239006,6865,1300136,1497,115057,2441,375052,6024,146336,3893,366051,4282,150409,3747,147231,4829,2294535,1776,314936,3533,1406947,10529,132149,3617,102657,2861,264370,4774,73476,3026,941181,1087,272804,4063,522377,3717,16450,921,2776,352,108475,2278,18299,1312,15.5,0.118421404799453,50.8,0.324587348758973,6.5,0.113643697919535,10.4,0.12770126475855,11.5,0.171817690581032,5.3,0.151346582084897,-92.487249009426,38.3980950254954
27,00767982,30,MT,Montana,376962738765,3869208832,226134,450,15094,1086,1796,613,163793,1922,11930,922,32900,1319,621,244,6.7,0.480062504443121,72.4,0.837627585470441,5.3,0.407587672423155,14.5,0.582563506190528,2417,660,1.1,0.291854596910018,786580,444,130033,2136,417658,4061,55663,2341,62916,2022,70820,1925,49490,2489,216086,720,20315,946,62876,1941,30664,1648,48393,1718,21072,1213,32766,1957,392102,708,58875,1545,250410,2702,21165,1318,14117,852,34538,1142,12997,1161,178392,442,50843,1292,104372,1342,3834,527,406,121,15210,694,3727,674,16.5,0.271394964086481,53.1,0.515414965026597,7.1,0.297590726493411,8,0.25702256519404,9,0.244677575804973,6.3,0.316413235281104,-109.651355383648,47.0727679385086
28,01779792,31,NE,Nebraska,198956658395,1371829134,470107,724,32279,1706,2223,400,335109,2987,20429,1098,78722,2479,1345,277,6.9,0.362742003905346,71.3,0.625831352436109,4.3,0.233467943940826,16.7,0.526695752798165,3568,487,0.8,0.103586842592013,1382448,724,219581,2220,758929,5557,90555,2484,107899,2427,128590,3043,76894,2718,414856,807,43434,1120,136517,2752,49449,1605,88924,2037,42547,1487,53985,2185,694041,952,91598,1648,462933,3977,37227,1586,18467,1054,65014,1790,18802,1213,273551,464,84549,1533,159479,1570,3879,397,508,131,21029,861,4107,481,15.9,0.160369111781891,54.9,0.40093862010895,6.6,0.179648510895547,7.8,0.175510549361547,9.3,0.220062868722869,5.6,0.19658617624914,-99.8188235655442,41.5432784559851
29,01779793,32,NV,Nevada,284329506470,2047206072,672875,204,69588,2735,2754,486,419464,4627,40277,2264,137812,4070,2980,529,10.3,0.406452703276994,62.3,0.687386517849574,6,0.336461760235101,20.5,0.604835301781354,5734,718,0.9,0.106705984838147,2211979,183,307603,3141,954081,8371,165973,3725,258276,3442,364759,5735,161287,4730,655165,566,52267,1646,148831,3324,74396,2350,203338,2855,102239,2555,74094,2306,1124784,663,149233,2385,589640,5611,79653,2464,54050,1820,184075,3415,68133,2947,432030,451,106103,1918,215610,2592,11924,813,888,183,78445,2209,19060,1183,13.9,0.14199487909623,43.1,0.378422573374898,7.5,0.168400092941999,11.7,0.155604265495432,16.5,0.259266503219384,7.3,0.213834813926467,-116.666840532159,39.413802164941
30,01779794,33,NH,New Hampshire,23189413166,1026675248,261621,209,21979,1655,1607,349,187476,2222,11808,944,37889,2072,862,287,8.4,0.632558876234484,71.7,0.847388737792054,4.5,0.360809288533872,14.5,0.791900843562667,2469,452,0.9,0.172767360604208,1039170,187,137381,2004,554737,5146,83841,2468,112327,2120,96777,2824,54107,2700,262988,480,17574,998,62366,1936,38509,1734,93033,1783,20697,1147,30809,1932,557459,526,63322,1728,366055,3859,39758,1743,18887,1144,51131,1850,18306,1239,218723,349,56485,1480,126316,1668,5574,573,407,129,24949,1132,4992,541,13.2,0.192831539228994,53.4,0.495109718870894,8.1,0.237492795594571,10.8,0.203999695365514,9.3,0.271750175746127,5.2,0.259821053729453,-71.5761834052645,43.6962432015678
31,01779795,34,NJ,New Jersey,19047825980,3544860246,1967255,472,125150,4211,4767,696,1384481,7593,69962,2472,378731,5916,4164,603,6.4,0.214049167143947,70.4,0.385599759838832,3.6,0.125654427516079,19.3,0.300688121375803,8931,921,0.5,0.0468163764879561,6729170,429,829304,5601,3291667,18701,353769,6291,1011786,6647,966647,12636,275997,7047,1827456,971,95553,2352,382809,5370,141820,3755,842199,5282,222665,4552,142410,4130,3570346,1335,376255,4211,2229576,14880,187600,3893,166366,4000,503216,7174,107333,3803,1331368,1019,357496,4192,679282,4290,24349,1189,3221,399,240766,4122,26254,1380,12.3,0.0832309254187246,48.9,0.277891962169111,5.3,0.0934878977934144,15,0.0987742472703435,14.4,0.187777240339347,4.1,0.104722841497599,-74.7267741526774,39.6169036407543
32,00897535,35,NM,New Mexico,314196306401,728776523,492195,450,51095,2473,1580,410,296314,3291,27213,2018,114931,3445,1062,263,10.4,0.502353486428316,60.2,0.666368101018294,5.5,0.409968939133551,23.4,0.699600178491519,2642,487,0.5,0.0989433069297232,1556889,412,236250,3338,685406,6590,110312,2922,214205,3531,234921,5412,75795,3242,463068,923,33371,1433,107557,2514,52939,2187,160170,2588,69323,2273,39708,2092,759409,1026,109408,2056,406148,4333,49588,2035,52696,2063,114703,3152,26866,1651,334412,635,93471,2058,171701,2548,7785,763,1339,296,50895,1799,9221,917,15.2,0.214364317316831,44,0.423119659860897,7.1,0.187672607183421,13.8,0.226769215498856,15.1,0.347593369424174,4.9,0.208231797701258,-106.106409224733,34.4614491432654
33,01779796,36,NY,New York,122049149763,19246994695,4114547,1553,283758,5404,12773,1079,2697468,11660,168929,4459,939578,8448,12041,1038,6.9,0.131313084221613,65.6,0.282302372641556,4.1,0.108360509867955,22.8,0.205139305951618,24814,1497,0.6,0.0363823940165248,14926655,1555,2175714,8011,6460785,33462,883878,8784,2129574,11126,2335494,18487,941210,14208,4424183,1923,328765,4746,830793,10053,391855,5695,1742060,8130,585081,6264,545629,9721,7549975,2155,979023,7021,4226990,25722,434389,6668,379578,6070,1207800,11164,322195,7012,2952497,1422,867926,7210,1403002,6635,57634,1519,7936,633,542613,6247,73386,2270,14.6,0.0536476050479258,43.3,0.224130793641869,5.9,0.0588445125497616,14.3,0.0745229788435134,15.6,0.123841536568283,6.3,0.0951831583282226,-75.5013589390929,42.965330364791
34,01027616,37,NC,North Carolina,125923656064,13466071395,2286117,584,168552,5444,9893,1035,1472010,8974,99672,3545,529668,8372,6322,830,7.4,0.238125595639912,64.4,0.392198571083554,4.4,0.155062429454035,23.2,0.366162647567501,16215,1327,0.7,0.0580457402261035,7595372,575,1113284,5608,3771636,22988,441444,7018,858817,8176,1006809,11389,403382,9399,2152645,1470,177713,2904,576854,6916,206569,4429,662798,5916,283491,4520,245220,5857,3915847,1745,519450,5437,2357476,17652,212453,5135,190259,4728,506352,7479,129857,4731,1526880,1080,416121,4724,837306,4510,22422,1081,5760,484,216966,3877,28305,1750,14.7,0.073826096486996,49.7,0.302634639857072,5.8,0.0923973233998496,11.3,0.10764109370141,13.3,0.149943214796012,5.3,0.123745754533683,-79.3637118571318,35.5466450622037
35,01779797,38,ND,North Dakota,178707534813,4403267548,173153,334,12821,1204,1238,297,124500,1862,8463,885,25696,1328,435,163,7.4,0.69519210241961,71.9,1.06636803645951,4.9,0.511021713537099,14.8,0.766417382387004,1673,339,1,0.195771739164379,553431,328,98832,1877,302096,3615,44066,2047,31193,1760,41831,1777,35413,2194,187106,643,26691,1246,62752,2294,28210,1609,26696,1422,15250,1138,27507,1718,262966,678,38615,1259,178076,2274,14500,1147,4364,558,20665,989,6746,854,103359,343,33526,1059,61268,1071,1356,224,133,49,5916,486,1160,264,17.9,0.338991821761996,54.6,0.652396326857438,8,0.369844369261009,5.6,0.317998612895065,7.6,0.321056653829643,6.4,0.396417911216649,-100.471113855255,47.4685693290347
36,01085497,39,OH,Ohio,105828882568,10268850702,2611520,675,226294,5092,15571,1013,1657097,10351,120116,3671,585321,7517,7121,676,8.7,0.194969368763262,63.5,0.396019741828321,4.6,0.140564449621224,22.4,0.287781729633914,22692,1218,0.9,0.0466389642104699,8715053,621,1410578,6677,4289849,23486,626557,7018,946136,8332,1041746,13104,400187,8435,2428751,1490,218170,3138,617198,7958,307218,5112,743258,5854,296479,4808,246428,5401,4467946,2067,647313,5420,2690026,18606,286365,4812,197760,4547,523533,7650,122949,4168,1818356,1197,545095,6328,982625,5200,32974,1294,5118,464,221734,4015,30810,1655,16.2,0.076605884409976,49.2,0.269464920885489,7.2,0.0805257063600455,10.9,0.09560156710014,12,0.150358118875441,4.6,0.0967860069134289,-82.7881144032045,40.3081697476852
37,01102857,40,OK,Oklahoma,177662925723,3374587997,955303,451,72792,2307,4604,484,625232,4464,49343,1790,200411,3711,2921,385,7.6,0.241467265634973,65.4,0.46626363062115,5.2,0.187359237293115,21,0.388336860362765,7525,618,0.8,0.0646904478458371,2852216,420,414505,2761,1437104,6782,168099,2584,301327,3379,375821,4422,155360,4210,870148,903,68427,1558,271968,3220,88929,1926,227766,2868,119058,2676,94000,3124,1412572,1023,185384,2341,850171,5355,71449,2031,71568,1866,182088,2847,51912,2334,569496,672,160694,1910,314965,2001,7721,582,1993,249,74675,1406,9448,621,14.5,0.096778267809966,50.4,0.237664244636993,5.9,0.0905920672338006,10.6,0.118459073685461,13.2,0.155025204638422,5.4,0.147602349930838,-97.5154977833938,35.5990615809058
