fips,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17
32033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0.333,0,0.25,0,0,0,0,0.6,0.125,0.111,0,0.1,0.182,0.077,0,0.143,0,0,0.375,0.045,0.087,0.04,0.038,0.037,1.107,-0.525,0,0,0.179,0,0.03,0.088,0.054,0.128,0,0.023,0.044,0.021,0,0,0.062,0,0,0,0,0.078,0,0.018,0.036,0,0,0,0
33001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0.333,0.75,0,0.143,0,0.125,0,0,0.333,0,0.083,0,0.077,0.214,0,0.059,0.167,0,0,0,0,0.048,0,0.091,0,0,0.042,0,0.04,0,0.077,0,0,0.071,0.033,0,0.129,-0.029,-0.029,0.03,0.088,0.027,0.026,0.026,0,0.025,0.024,0,0.048,0.045,0,0.022,0,0.043,0.02,0.02,0.039
33003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0.25,0,0.2,0.167,0,0,0,0.143,0,0.25,0,0.2,0.167,0,0.214,0,0.118,0,0,0.211,0.174,0.037,0,0,0.071,-0.033,0,0,0.103,-0.062,0,0,0,0,0,0,0,0,0.033,0,0,0,0.032,0,0,0.031,0.03,0,0.029,0.029,0,0.028,0,0,0,0.054,0,0.051,0.073
33005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0.5,0,0.333,0.75,0.143,0.125,0.111,0.1,0.182,0,0.077,0,0.214,0.059,0.056,0.053,0.05,0.238,0,0.038,0.037,0.036,0.034,0,0.1,0.061,0,0.029,0,0.056,0.053,0,0,0,0,0,0,0.025,0,0,0.049,0,0,0,0.023,0.023,0,0.044,0,0
33007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0.667,0.4,0,0.286,0.444,0.077,0.071,0.333,0.05,0.048,0.045,0.13,0.077,0.071,0.167,0,0.029,0.056,0,0.079,0,0,0,0.049,0,0,0,0.047,0,0,-0.022,0,0,0.023,0,0,0,0,0.022,0.022,0,0.021,0,0,0,0.042,0.02,0.039,0,0,0.019,0,0.019,0.018,-0.018,0.018,0.036,-0.017,0.018,0.017,0.034,0,0
33011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0.375,0.091,0.333,0.188,0.053,0.5,0.167,0.229,0.233,0.283,0.338,0.187,0.194,0.264,0.19,0.191,0.078,0.092,0.059,0.052,0.05,0.082,0.067,0.049,0.034,0.106,0.041,0.055,0.087,0.051,0.053,0.04,0.036,0.088,0.059,0.044,0.036,0.056,0.042,0.043,0.039,0.035,0.05,0.045,0.048,0.043,0.021,0.06,0.045,0.051,0.021,0.024,0.04,0.037,0.026,0.02,0.034,0.026,0.014
33013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0.25,0.4,0.571,0.273,0.286,0.222,0.227,0.037,0.179,0.091,0.083,0.154,0.156,0.077,0.071,0.05,0.048,0.076,0.028,0.027,0,0.08,0.049,0.035,0.045,0.022,0.021,0.052,0.04,0.076,0.018,0.122,-0.023,0.016,0.125,0.007,0.221,0.045,0.032,0.021,0.026,0.03,0.034,0.033,0.032,0.031,0.013,0.025,0.037,0.016,0.02,-0.153,0.258,0
33015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0.5,0.333,0,1.25,0.111,0.4,0.214,0.059,0.111,0.25,0.12,0.357,0.105,0.333,0.196,0.119,0.147,0.163,0.16,0.181,0.124,0.104,0.118,0.121,0.08,0.07,0.037,0.051,0.034,0.101,0.03,0.099,0.043,0.05,0.056,0.085,0.037,0.038,0.028,0.021,0.008,0.053,0.062,0.031,0.044,0.044,0.039,0.033,0.009,0.033,0.126,0.063,0.041,0.019,0.011,0.017,0.033,0.017,0.016,0.015,0.016,0.016,0.011,0.019,0.028,0.024,0.008
33017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.333,0.25,0.4,0,0.571,0.091,0.417,0.294,0.273,0.071,0.167,0.029,0.194,0.023,0.045,0,0.043,0.021,0.082,0.094,0.017,0.034,0.131,0,0.101,0.105,0.095,0.022,0.181,0,0.063,0.042,0.024,0.024,0.023,0,0.008,0.045,0.014,0.028,0.028,0.04,0.019,0.032,0.031,0.024,0.017,0.046,0.049,0.021,0.015,0.01,0.07,0.028,0.041,0.009
33019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0.5,0,0.333,0,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0.167,0,0.143,0.125,0.111,0,0,0,0,0,0.1,-0.091,0.1,0,0,0,0.091,0,0,0,0,0,0.083,0.077,0,0,0,0,0,0,0,0.143,0,0
34001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.333,0.25,0.2,0,0.5,0.111,0.4,0.214,0.412,0.25,0.033,0.29,0.25,0.5,0.307,0.235,0.091,0.091,0.167,0.137,0.105,0.09,0.1,0.055,0.064,0.134,0.068,0.076,0.032,0.042,0.03,0.144,0.077,0.077,0.04,0.053,0.07,0.174,0.159,0.046,0.062,0.05,0.038,0.024,0.056,0.048,0.047,0.045,0.093,0.05,0.011,0.015,0.016,0.017,0.041,0.018,0.023,0.024
34003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,0,0.333,0.25,0.4,0.571,0.182,0.308,0.824,0.032,0.906,0.377,0.583,1.233,0.152,0.058,0.262,0.333,0.151,0.168,0.473,0.248,0.221,0.18,0.144,0.172,0.201,0.173,0.187,0.184,0.074,0.109,0.098,0.045,0.06,0.07,0.049,0.045,0.031,0.033,0.04,0.052,0.04,0.025,0.039,0.029,0.027,0.025,0.027,0.022,0.026,0.015,0.009,0.01,0.013,0.011,0.014,0.009,0.013,0.006,0.011,0.004,0.005,0.006,0.006,0.007,0.006,0.004,0.003,-0.004,0.007,0.003,0.007
34005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0,0.333,0.25,0,1,0.4,0.214,0.176,0.3,0.385,0.167,0.143,0.333,0.375,0.307,0.235,0.254,0.135,0.262,0.153,0.248,0.278,0.166,0.181,0.135,0.093,0.102,0.08,0.081,0.062,0.055,0.045,0.045,0.052,0.03,0.066,0.09,0.048,0.061,0.064,0.048,0.043,0.048,0.084,0.032,0.057,0.025,0.032,0.029,0.04,0.057,0.019,0.035,0.009,0.041,0.019,0.029,0.012,0.025,0.009,0.008,0.015,0.018,0.007,0.016
34007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0.5,0,2.333,0.1,0.364,0,0.467,0.5,0.545,0.196,0.197,0.301,0.295,0.325,0.227,0.14,0.268,0.187,0.184,0.185,0.156,0.16,0.141,0.139,0.181,0.083,0.101,0.076,0.103,0.054,0.074,0.093,0.042,0.061,0.111,0.058,0.055,0.063,0.061,0.025,0.044,0.039,0.047,0.052,0.03,0.04,0.036,0.035,0.053,0.025,0.044,0.013,0.04,0.031,0.03,0.024,0.018,0.017,0.011,0.014,0.016,0.024,0.014
34009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0.5,0.333,0.5,0.167,0,0.286,0.667,0,0.467,0.545,0.294,0.136,0.54,0.104,0.106,0.064,0.09,0.064,0.112,0.124,0.131,0.03,0.053,0.045,0.016,0.053,0.035,0.029,0.024,0.046,0.04,0.047,0.057,0.077,0,0.064,0.02,0.059,0.034,0.009,0.021,0.032,0.039,0.024,0.061,0.057,0.042,0.036,0.009,0.019,0.017,0.008,0.008,0.027,0.006
34011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0.5,0.333,1.25,0.222,0,0.091,0.5,0.5,0.148,0.161,0.111,0.35,0.185,0.109,0.127,0.387,0.243,0.116,0.071,0.133,0.075,0.045,0.062,0.179,0.034,0.132,0.097,0.065,0.061,0.11,0.099,0.082,0.032,0.144,0.108,0.042,0.052,0.032,0.084,0.089,0.067,0.048,0.075,0.029,0.031,0.108,0.034,0.059,0.047,0.014,0.017,0.012,0.07,0.01
34013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.167,0.571,0.818,0.6,0.406,0.4,0.159,0.466,0.607,0.587,0.253,0.114,0.598,0.356,0.315,0.13,0.275,0.215,0.191,0.157,0.172,0.169,0.139,0.101,0.13,0.102,0.084,0.084,0.065,0.058,0.03,0.076,0.045,0.059,0.065,0.024,0.041,0.041,0.037,0.023,0.037,0.025,0.034,0.027,0.014,0.011,0.019,0.018,0.023,0.018,0.019,0.007,0.015,0.007,0.01,0.011,0.007,0.01,0.005,0.004,0.006,0.005,0.008,0.005,0.007
34015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0,1,0.333,0.625,0.462,0.211,0.435,0.212,0.275,0.412,0.236,0.281,0.307,0.134,0.083,0.175,0.153,0.125,0.115,0.093,0.215,0.082,0.089,0.092,0.064,0.037,0.026,0.037,0.064,0.029,0.079,0.045,0.049,0.059,0.05,0.027,0.028,0.028,0.138,0.061,0.025,0.036,0.025,0.041,0.037,0.035,0.024,0.022,0.033,0.029,0.024,0.014,0.022,0.012,0.011,0.016,0.018,0.013,0.012
34017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0.667,1,0.9,0.263,0.417,0.618,0.2,0.47,0.299,0.508,0.232,0.111,0.696,0.347,0.298,0.263,0.349,0.222,0.189,0.188,0.249,0.231,0.124,0.12,0.126,0.099,0.081,0.09,0.069,0.09,0.055,0.046,0.033,0.077,0.051,0.033,0.053,0.063,0.044,0.035,0.05,0.029,0.027,0.026,0.016,0.028,0.02,0.022,0.016,0.017,0.024,0.007,0.014,0.006,0.01,0.01,0.009,0.009,0.007,0.002,0.004,0.006,0.006,0.005,0.007
34019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.5,0.333,0.375,0.273,0.143,0.125,0.389,0,0.56,0.333,0.173,0.082,0.197,0.228,0.206,0.111,0.138,0.155,0.105,0.116,0.109,0.09,0.122,0.024,0.027,0.043,0.035,0.074,0.02,0.048,0.032,0.016,0.041,0.029,0.007,0.028,0.069,0.056,0.031,0.061,0.052,0.016,0.017,0.034,0.008,0.023,0.063,0.006,0.021,0.004,0.004,0.023,0.007,0.011,0.013,0.008,0.004,0.044,0.017,0.023,0.016
34021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0.5,0.667,0.333,0.1,0.364,0.333,0.25,0.16,0.414,0.354,0.18,0.282,0.202,0.233,0.076,0.243,0.159,0.254,0.211,0.116,0.131,0.131,0.185,0.17,0.104,0.119,0.093,0.05,0.052,0.072,0.098,0.042,0.043,0.081,0.082,0.063,0.033,0.051,0.032,0.052,0.034,0.023,0.05,0.033,0.057,0.036,0.048,0.055,0.02,0.032,0.025,0.026,0.025,0.024,0.016,0.014,0.006,0.013,0.021,0.011,0.008,0.019
34023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0.125,0.667,0.333,1,0.6,0.188,0.526,0.267,0.429,0.319,0.141,0.598,0.267,0.262,0.161,0.197,0.137,0.169,0.183,0.203,0.213,0.144,0.106,0.139,0.118,0.114,0.093,0.068,0.053,0.052,0.054,0.042,0.064,0.045,0.043,0.052,0.041,0.05,0.032,0.053,0.027,0.029,0.056,0.012,0.031,0.03,0.024,0.02,0.022,0.031,0.014,0.029,0.009,0.012,0.015,0.01,0.013,0.007,0.006,0.008,0.006,0.007,0.006,0.011
34025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.25,0.4,0.143,0.375,0.273,0.571,0.455,0.344,0.233,0.736,0.717,0.506,0.21,0.087,0.601,0.265,0.232,0.114,0.184,0.107,0.141,0.121,0.195,0.185,0.14,0.081,0.088,0.097,0.069,0.076,0.044,0.037,0.024,0.033,0.03,0.043,0.027,0.026,0.031,0.025,0.033,0.028,0.03,0.025,0.029,0.027,0.016,0.012,0.014,0.021,0.016,0.011,0.015,0.014,0.018,0.01,0.015,0.015,0.009,0.012,0.014,0.008,0.007,0.01,0.008,0.01,0.006
34027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.667,0.2,0.333,1.375,0,0.368,0.346,0.829,0.859,0.487,0.153,0.093,0.413,0.241,0.13,0.281,0.272,0.168,0.12,0.149,0.2,0.247,0.112,0.087,0.145,0.102,0.072,0.048,0.056,0.059,0.041,0.062,0.029,0.05,0.033,0.042,0.038,0.024,0.047,0.027,0.027,0.008,0.022,0.032,0.011,0.019,0.017,0.014,0.013,0.01,0.021,0.006,0.014,0.005,0.008,0.011,0.011,0.004,0.004,0.005,0.003,0.005,0.006,0.004,0.004
34029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.5,0.333,3,1.062,0.485,0.265,0.645,0.412,0.25,0.233,0.752,0.244,0.289,0.216,0.152,0.169,0.183,0.134,0.229,0.189,0.087,0.09,0.112,0.081,0.083,0.057,0.041,0.044,0.011,0.067,0.048,0.064,0.036,0.028,0.022,0.047,0.035,0.039,0.04,0.031,0.035,0.026,0.01,0.021,0.017,0.02,0.02,0.029,0.027,0.015,0.012,0.009,0.012,0.009,0.012,0.013,0.014,0.008,0.007,0.007,0.011,0.006,0.004
34031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1.5,0.6,0.25,0.8,1.111,0.289,0.367,0.418,0.484,0.532,0.181,0.565,0.213,0.256,0.367,0.313,0.186,0.155,0.171,0.266,0.289,0.13,0.164,0.092,0.066,0.073,0.07,0.055,0.056,0.064,0.082,0.048,0.084,0.039,0.044,0.044,0.023,0.054,0.05,0.051,0.042,0.043,0.037,0.019,0.036,0.037,0.022,0.029,0.021,0.022,0.01,0.022,0.013,0.012,0.01,0.01,0.008,0.007,0.005,0.003,0.009,0.003,0.007,0.012
34033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0.5,0,0,0,3,0.583,0.053,0.25,0,0.04,0.115,0.069,0.161,0.194,0.07,0.217,0.089,0.082,0.106,0.151,0.131,0.074,0.029,0.105,0.034,0.058,0.055,0.224,0.03,0.047,0.023,0.171,0.033,0.037,0.018,0.026,0.101,0.034,0.156,0.112,0.017,0.014,0.014,0.102,0.028,0,0.017,0.024,0.023,0.018,0.025,0.004
34035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.5,0.333,0.35,0.259,0.5,0.314,0.522,0.147,0.53,0.24,0.162,0.143,0.183,0.183,0.143,0.163,0.168,0.193,0.089,0.083,0.145,0.151,0.123,0.141,0.078,0.055,0.044,0.056,0.047,0.051,0.044,0.04,0.044,0.044,0.045,0.034,0.041,0.044,0.037,0.038,0.019,0.023,0.029,0.027,0.021,0.019,0.027,0.014,0.018,0.01,0.014,0.014,0.007,0.015,0.01,0.005,0.003,0.008,0.005,0.007,0.01
34037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,1,0.25,0.2,0.5,0.815,0.327,0.246,0.148,0.215,0.168,0.197,0.133,0.173,0.124,0.131,0.094,0.134,0.079,0.098,0.054,0.104,0.059,0.052,0.053,0.03,0.049,0.022,0.059,0.053,0.032,0.047,0.044,0.055,0.014,0.021,0.053,0.011,0.021,0.02,0.023,0.016,0.014,0.021,0.01,0.008,0.008,0.011,0.009,0.008,0.003,0.007,0.005,0.003,0.005,0.001,0.006,0.003
34039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,1.75,0.182,0.115,0.483,0.884,0.531,0.524,0.302,0.065,0.649,0.201,0.43,0.208,0.354,0.169,0.171,0.21,0.237,0.172,0.103,0.146,0.183,0.109,0.077,0.071,0.052,0.054,0.074,0.095,0.024,0.063,0.066,0.063,0.073,0.038,0.032,0.019,0.043,0.025,0.028,0.029,0.013,0.015,0.016,0.016,0.016,0.017,0.018,0.01,0.011,0.007,0.013,0.01,0.005,0.005,0.008,0.003,0.007,0.006,0.007,0.005,0.009
34041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0.25,0.8,0.667,0,0.2,0.722,0.226,0.342,0.098,0.214,0.118,0.263,0.208,0.284,0.221,0.071,0.103,0.186,0.133,0.104,0.056,0.074,0.091,0.053,0.062,0.059,0.071,0.04,0.042,0.09,0.035,0.047,0.073,0.044,0.014,0.029,0.037,0.041,0.047,0.038,0.026,0.019,0.023,0.017,0.021,0.005,0.011,0.011,0.03,0.006,0.004,0.003,0.013,0.005,0.002,0.004,0.005,0.001
